"1597671170777","2020/08/17 10:32:50 BRT","esperar/informar-se"
"1597671171313","2020/08/17 10:32:51 BRT","esperar/informar-se"
"1597671179893","2020/08/17 10:32:59 BRT","pausa: relaxamento/refeição"
"1597671180381","2020/08/17 10:33:00 BRT","pausa: relaxamento/refeição"
"1597671196907","2020/08/17 10:33:16 BRT","atendimento/reunião/aula"
"1597671197394","2020/08/17 10:33:17 BRT","atendimento/reunião/aula"
"1597671224352","2020/08/17 10:33:44 BRT","transpo: ônibus/metrô/carro"
"1597671224840","2020/08/17 10:33:44 BRT","transpo: ônibus/metrô/carro"
"1597671239417","2020/08/17 10:33:59 BRT","pausa: relaxamento/refeição"
"1597671239903","2020/08/17 10:33:59 BRT","pausa: relaxamento/refeição"
"1597671269395","2020/08/17 10:34:29 BRT","pausa: relaxamento/refeição"
"1597671269883","2020/08/17 10:34:29 BRT","pausa: relaxamento/refeição"
"1597671278361","2020/08/17 10:34:38 BRT","esperar/informar-se"
"1597671278851","2020/08/17 10:34:38 BRT","esperar/informar-se"
"1597671291333","2020/08/17 10:34:51 BRT","esperar/informar-se"
"1597671291868","2020/08/17 10:34:51 BRT","esperar/informar-se"
"1597673273476","2020/08/17 11:07:53 BRT","mensagem de trabalho"
"1597673273964","2020/08/17 11:07:53 BRT","mensagem de trabalho"
"1597676195876","2020/08/17 11:56:35 BRT","esperar/informar-se"
"1597676196414","2020/08/17 11:56:36 BRT","esperar/informar-se"
"1597676205920","2020/08/17 11:56:45 BRT","pausa: relaxamento/refeição"
"1597676206408","2020/08/17 11:56:46 BRT","pausa: relaxamento/refeição"
"1597676416714","2020/08/17 12:00:16 BRT","cozinhar/cuidar da casa"
"1597676417201","2020/08/17 12:00:17 BRT","cozinhar/cuidar da casa"
"1597678484726","2020/08/17 12:34:44 BRT","estudo/elaboração/planejamento"
"1597678485215","2020/08/17 12:34:45 BRT","estudo/elaboração/planejamento"
"1597679870371","2020/08/17 12:57:50 BRT","organizar a mente"
"1597679870857","2020/08/17 12:57:50 BRT","organizar a mente"
"1597680047234","2020/08/17 13:00:47 BRT","pausa: relaxamento/refeição"
"1597680047771","2020/08/17 13:00:47 BRT","pausa: relaxamento/refeição"
"1597683731985","2020/08/17 14:02:11 BRT","estudo/elaboração/planejamento"
